URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.no/fhir/ig/okt/ValueSet/IplosVs,0.1.0,draft,,IplosValueSet,Individbasert pleie- og omsorgsstatistikk (IPLOS),"Individbasert pleie- og omsorgsstatistikk (IPLOS) er et nasjonalt register som inneholder opplysninger om personer som mottar pleie- og omsorgstjenester fra kommunen. Registeret skal gi grunnlag for styring, planlegging, finansiering og kvalitetsforbedring av pleie- og omsorgstjenestene.","StructureDefinition/OktServiceRequest,StructureDefinition/OktEpisodeOfCare","Internal"
http://hl7.no/fhir/ig/okt/ValueSet/OktOrderDetailsVs,0.1.0,draft,,OktOrderDetailsValueSet,Indikatorer for tjenesten,"Indikatorer med øvrige detaljer om tjenesten.",,"Internal"
http://hl7.no/fhir/ig/okt/ValueSet/OktServiceLevelVs,0.1.0,draft,,OktServiceLevelValueSet,Tjenestenivå,"Tjenestenivå for pleie- og omsorgstjenester.","StructureDefinition/OktServiceRequest,StructureDefinition/OktEpisodeOfCare","Internal"
http://hl7.no/fhir/ig/okt/ValueSet/OktStayTypeVs,0.1.0,draft,,OktStayTypeValueSet,Oppholdstype,"Oppholdstype for pleie- og omsorgstjenester.","StructureDefinition/OktServiceRequest,StructureDefinition/OktEpisodeOfCare","Internal"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/OktServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/diagnosis-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.49",DiagnosisRole,DiagnosisRole,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","StructureDefinition/OktEpisodeOfCare","THO"
http://hl7.org/fhir/ValueSet/episode-of-care-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.664",EpisodeOfCareStatus,EpisodeOfCareStatus,"The status of the episode of care.","StructureDefinition/OktEpisodeOfCare","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/episodeofcare-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.666",EpisodeOfCareType,Episode of care type,"This example value set defines a set of codes that can be used to express the usage type of an EpisodeOfCare record.","StructureDefinition/OktEpisodeOfCare","THO"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/OktServiceRequest,StructureDefinition/OktEpisodeOfCare","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/OktServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/participant-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.152",ParticipantRoles,Participant Roles,"Roles of participants that may be included in a care team.  Defined as: Is a Person, Healthcare professional (occupation) or Healthcare related organization (qualifier value).","StructureDefinition/OktServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/procedure-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.432",ProcedureReasonCodes,Procedure Reason Codes,"This example value set defines the set of codes that can be used to indicate a reason for a procedure.","StructureDefinition/OktServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/OktServiceRequest,StructureDefinition/WeeklyExtentQuantity","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.113",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","StructureDefinition/OktServiceRequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,Request priority,"The clinical priority of a diagnostic order.","StructureDefinition/OktServiceRequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/OktServiceRequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/servicerequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.434",ServiceRequestCategoryCodes,Service Request Category Codes,"An example value set of SNOMED CT concepts that can classify a requested service","StructureDefinition/OktServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/servicerequest-orderdetail,4.0.1,draft,"2.16.840.1.113883.4.642.3.435",ServiceRequestOrderDetailsCodes,Service Request Order Details Codes,"An example value set of Codified order entry details concepts.  These concepts only make sense in the context of what is being ordered.  This example is for a patient ventilation order","StructureDefinition/OktServiceRequest","SCT"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/OktServiceRequest","THO (V3)"
